timestamp,I_y,PF,e_PF,d_if,I_f,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
"2024-12-19T07:56:09.212326+00:00","3.98","0.72","0.2","0.41","1.5","2024-12-19T07:57:26.2434205Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212377+00:00","4.43","0.96","0.12","0.69","1.31","2024-12-19T07:57:26.2434582Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212439+00:00","3.44","0.76","0.02","0.73","1.42","2024-12-19T07:57:26.2434962Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212489+00:00","4","0.89","0.23","0.52","1.71","2024-12-19T07:57:26.2435362Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212539+00:00","4.88","0.72","0.13","0.55","1.58","2024-12-19T07:57:26.2435738Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212590+00:00","5.84","0.67","0.29","0.59","1.55","2024-12-19T07:57:26.2436116Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212638+00:00","3.89","0.68","0.08","0.68","1.37","2024-12-19T07:57:26.2436513Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212691+00:00","5.15","0.93","0.28","0.33","1.27","2024-12-19T07:57:26.2436896Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212743+00:00","4.6","0.85","0.18","0.35","1.89","2024-12-19T07:57:26.2437274Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212796+00:00","5.41","0.99","0.29","0.16","1.48","2024-12-19T07:57:26.2437670Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212845+00:00","4.39","0.83","0.03","0.15","1.61","2024-12-19T07:57:26.2438046Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.212961+00:00","5.53","0.68","0.09","0.23","1.92","2024-12-19T07:57:26.2439226Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213008+00:00","4.34","0.92","0.24","0.68","1.87","2024-12-19T07:57:26.2440358Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213056+00:00","3.34","0.81","0.08","0.2","1.85","2024-12-19T07:57:26.2440879Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213109+00:00","3.09","0.78","0.2","0.73","1.51","2024-12-19T07:57:26.2441331Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213157+00:00","3.9","0.71","0.23","0.09","1.29","2024-12-19T07:57:26.2441791Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213203+00:00","4.27","0.74","0.28","0.73","1.89","2024-12-19T07:57:26.2442228Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213254+00:00","4.53","0.89","0.32","0.5","1.61","2024-12-19T07:57:26.2442814Z","1","2024-12-19T07:56:10.2680000Z","Record"
"2024-12-19T07:56:09.213301+00:00","3.1","0.68","0.2","0.61","1.39","2024-12-19T07:57:26.2443210Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213348+00:00","4.78","0.89","0.11","0.64","1.56","2024-12-19T07:57:26.2443585Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213399+00:00","5.14","0.91","0.11","0.12","1.39","2024-12-19T07:57:26.2443957Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213450+00:00","3.92","0.95","0.21","0.2","1.29","2024-12-19T07:57:26.2444348Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213499+00:00","3.52","0.68","0.23","0.25","1.7","2024-12-19T07:57:26.2444718Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213547+00:00","4.85","0.73","0.09","0.2","1.36","2024-12-19T07:57:26.2445084Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213596+00:00","3.73","0.97","0.31","0.41","1.41","2024-12-19T07:57:26.2445473Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213644+00:00","5.69","0.82","0.13","0.57","1.74","2024-12-19T07:57:26.2445855Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213693+00:00","3.52","0.91","0.16","0.35","1.32","2024-12-19T07:57:26.2446223Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213807+00:00","5.73","0.75","0.12","0.68","1.53","2024-12-19T07:57:26.2446589Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213854+00:00","4.54","0.97","0.19","0.07","1.5","2024-12-19T07:57:26.2446973Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213899+00:00","3.19","0.87","0.14","0.64","1.23","2024-12-19T07:57:26.2447442Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213944+00:00","3.96","0.78","0.3","0.58","1.53","2024-12-19T07:57:26.2447838Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.213995+00:00","5.51","0.96","0.31","0.37","1.64","2024-12-19T07:57:26.2448212Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.214747+00:00","3.83","0.88","0.11","0.49","1.87","2024-12-19T07:57:26.2448589Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.214933+00:00","3.43","0.86","0.14","0.28","1.26","2024-12-19T07:57:26.2448970Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.215004+00:00","5.34","0.82","0.35","0.04","1.26","2024-12-19T07:57:26.2449512Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.215051+00:00","4.33","0.67","0.07","0.1","1.72","2024-12-19T07:57:26.2449885Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:09.215094+00:00","3.81","0.76","0.14","0.28","1.33","2024-12-19T07:57:26.2450285Z","1","2024-12-19T07:56:10.3780000Z","Record"
"2024-12-19T07:56:11.320062+00:00","3.04","0.67","0.15","0.21","1.54","2024-12-19T07:57:26.2450664Z","1","2024-12-19T07:56:11.5810000Z","Record"
"2024-12-19T07:56:11.320505+00:00","3.72","0.96","0.21","0.56","1.35","2024-12-19T07:57:26.2451039Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.320703+00:00","5.33","0.99","0.04","0.57","1.38","2024-12-19T07:57:26.2451820Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.320852+00:00","4.18","0.65","0.07","0.4","1.48","2024-12-19T07:57:26.2452294Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321114+00:00","5.07","0.75","0.33","0.76","1.4","2024-12-19T07:57:26.2452685Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321277+00:00","5.11","0.67","0.14","0.1","1.51","2024-12-19T07:57:26.2453057Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321541+00:00","4.92","0.99","0.09","0.36","1.49","2024-12-19T07:57:26.2453454Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321619+00:00","4.93","0.82","0.18","0.59","1.24","2024-12-19T07:57:26.2453828Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321684+00:00","3.79","0.66","0.31","0.51","1.93","2024-12-19T07:57:26.2454198Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321749+00:00","4.2","0.89","0.16","0.76","1.32","2024-12-19T07:57:26.2454599Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321812+00:00","4.61","0.66","0.31","0.21","1.34","2024-12-19T07:57:26.2454976Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.321877+00:00","4.52","0.95","0.05","0.34","1.65","2024-12-19T07:57:26.2455346Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322149+00:00","3.12","0.93","0.07","0.21","1.89","2024-12-19T07:57:26.2455740Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322256+00:00","3.17","0.77","0.23","0.25","1.93","2024-12-19T07:57:26.2456109Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322350+00:00","3.9","0.86","0.12","0.07","1.61","2024-12-19T07:57:26.2456478Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322435+00:00","4.23","0.81","0.22","0.07","1.7","2024-12-19T07:57:26.2456871Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322502+00:00","3.73","0.99","0.26","0.68","1.94","2024-12-19T07:57:26.2457241Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322568+00:00","3.9","0.81","0.25","0.06","1.91","2024-12-19T07:57:26.2457608Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322637+00:00","4.71","0.97","0.26","0.22","1.81","2024-12-19T07:57:26.2457999Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322702+00:00","3.65","0.78","0.21","0.73","1.56","2024-12-19T07:57:26.2458364Z","1","2024-12-19T07:56:11.7060000Z","Record"
"2024-12-19T07:56:11.322765+00:00","5.7","0.86","0.16","0.49","1.87","2024-12-19T07:57:26.2458734Z","1","2024-12-19T07:56:11.8150000Z","Record"
"2024-12-19T07:56:11.322870+00:00","4.15","0.66","0.29","0.45","1.76","2024-12-19T07:57:26.2459125Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.322956+00:00","3.59","0.94","0.27","0.54","1.37","2024-12-19T07:57:26.2459657Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323036+00:00","3.44","0.95","0.13","0.17","1.79","2024-12-19T07:57:26.2460018Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323101+00:00","4.87","0.72","0.3","0.13","1.25","2024-12-19T07:57:26.2460402Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323287+00:00","3.65","0.79","0.31","0.75","1.34","2024-12-19T07:57:26.2460769Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323348+00:00","4.81","0.86","0.07","0.36","1.82","2024-12-19T07:57:26.2461136Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323411+00:00","4.14","0.81","0.03","0.52","1.54","2024-12-19T07:57:26.2461499Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323470+00:00","4.31","0.96","0.13","0.2","1.58","2024-12-19T07:57:26.2461889Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323530+00:00","4.17","0.77","0.11","0.28","1.58","2024-12-19T07:57:26.2462247Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323590+00:00","5.91","0.84","0.09","0.55","1.5","2024-12-19T07:57:26.2462607Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323648+00:00","4.68","0.96","0.1","0.59","1.39","2024-12-19T07:57:26.2462986Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323709+00:00","5.38","0.71","0.23","0.24","1.38","2024-12-19T07:57:26.2463340Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323770+00:00","3.15","0.98","0.02","0.65","1.39","2024-12-19T07:57:26.2463695Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323824+00:00","3.84","0.87","0.27","0.64","1.42","2024-12-19T07:57:26.2464079Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323881+00:00","4.1","0.77","0.09","0.4","1.47","2024-12-19T07:57:26.2464434Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.323942+00:00","4.31","0.77","0.26","0.11","1.51","2024-12-19T07:57:26.2464794Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.324002+00:00","5.04","0.84","0.25","0.33","1.51","2024-12-19T07:57:26.2465176Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.324062+00:00","3.53","0.83","0.09","0.58","1.51","2024-12-19T07:57:26.2465533Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.324126+00:00","4.42","0.74","0.21","0.64","1.52","2024-12-19T07:57:26.2465885Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.324185+00:00","3.38","0.76","0.31","0.27","1.93","2024-12-19T07:57:26.2466254Z","1","2024-12-19T07:56:11.9400000Z","Record"
"2024-12-19T07:56:11.324242+00:00","3.89","0.89","0.13","0.1","1.7","2024-12-19T07:57:26.2466605Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324380+00:00","3.27","0.66","0.24","0.6","1.93","2024-12-19T07:57:26.2466956Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324445+00:00","5.76","0.92","0.27","0.73","1.58","2024-12-19T07:57:26.2467326Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324509+00:00","5.71","0.79","0.32","0.74","1.83","2024-12-19T07:57:26.2467683Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324567+00:00","4.11","0.65","0.14","0.66","1.9","2024-12-19T07:57:26.2468040Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324627+00:00","3.13","0.66","0.24","0.32","1.58","2024-12-19T07:57:26.2468420Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324685+00:00","5.05","0.72","0.25","0.59","1.79","2024-12-19T07:57:26.2468774Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324743+00:00","4.3","0.81","0.34","0.43","1.35","2024-12-19T07:57:26.2469134Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324822+00:00","4.25","0.68","0","0.59","1.25","2024-12-19T07:57:26.2469505Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324885+00:00","4.82","0.8","0.02","0.24","1.7","2024-12-19T07:57:26.2469868Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.324940+00:00","5.08","0.71","0.2","0.09","1.74","2024-12-19T07:57:26.2470228Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325000+00:00","4.58","0.68","0.3","0.11","1.31","2024-12-19T07:57:26.2470586Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325056+00:00","4.65","0.81","0.09","0.11","1.31","2024-12-19T07:57:26.2470958Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325112+00:00","5.41","0.82","0.24","0.23","1.56","2024-12-19T07:57:26.2471325Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325159+00:00","5.42","0.74","0.08","0.3","1.74","2024-12-19T07:57:26.2471683Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325210+00:00","3.48","0.94","0.29","0.51","1.52","2024-12-19T07:57:26.2472064Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325266+00:00","3.3","0.95","0.23","0.32","1.72","2024-12-19T07:57:26.2472424Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325379+00:00","5.09","0.88","0.33","0.73","1.29","2024-12-19T07:57:26.2472901Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325435+00:00","3.94","0.81","0.16","0.25","1.63","2024-12-19T07:57:26.2473307Z","1","2024-12-19T07:56:12.0490000Z","Record"
"2024-12-19T07:56:11.325487+00:00","5.63","0.79","0.31","0.66","1.34","2024-12-19T07:57:26.2473668Z","1","2024-12-19T07:56:12.1590000Z","Record"
"2024-12-19T07:56:11.325552+00:00","5.45","0.72","0.32","0.11","1.69","2024-12-19T07:57:26.2474024Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325605+00:00","4.23","0.69","0.13","0.52","1.36","2024-12-19T07:57:26.2474401Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325664+00:00","5.13","0.71","0.15","0.48","1.76","2024-12-19T07:57:26.2474761Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325721+00:00","4.81","0.91","0.12","0.28","1.91","2024-12-19T07:57:26.2475117Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325776+00:00","3.39","0.73","0.11","0.43","1.7","2024-12-19T07:57:26.2475483Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325828+00:00","3.96","0.97","0.35","0.58","1.83","2024-12-19T07:57:26.2772099Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325886+00:00","5.48","0.92","0.29","0.18","1.67","2024-12-19T07:57:26.2772962Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325941+00:00","5.79","0.88","0.19","0.49","1.94","2024-12-19T07:57:26.2773371Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.325998+00:00","3.04","0.75","0.24","0.1","1.48","2024-12-19T07:57:26.2773733Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326049+00:00","5.74","0.84","0.34","0.09","1.4","2024-12-19T07:57:26.2774122Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326106+00:00","4.42","0.83","0.24","0.21","1.83","2024-12-19T07:57:26.2774639Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326161+00:00","4.12","0.85","0.34","0.35","1.25","2024-12-19T07:57:26.2775140Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326214+00:00","3.92","0.66","0.18","0.11","1.66","2024-12-19T07:57:26.2775664Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326424+00:00","3.85","0.71","0.2","0.48","1.23","2024-12-19T07:57:26.2775997Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326485+00:00","5.82","0.67","0.01","0.14","1.56","2024-12-19T07:57:26.2776335Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326539+00:00","5.6","0.76","0.06","0.35","1.41","2024-12-19T07:57:26.2776681Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326600+00:00","5.4","0.73","0.13","0.65","1.41","2024-12-19T07:57:26.2777011Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326653+00:00","4.89","0.9","0.27","0.47","1.73","2024-12-19T07:57:26.2777330Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326705+00:00","4.61","0.72","0.19","0.08","1.4","2024-12-19T07:57:26.2777643Z","1","2024-12-19T07:56:12.2840000Z","Record"
"2024-12-19T07:56:11.326758+00:00","5.64","0.83","0.16","0.07","1.31","2024-12-19T07:57:26.2777976Z","1","2024-12-19T07:56:12.3930000Z","Record"
"2024-12-19T07:56:11.326830+00:00","3.02","0.86","0.11","0.09","1.86","2024-12-19T07:57:26.2778293Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.326984+00:00","5.98","0.86","0.05","0.5","1.69","2024-12-19T07:57:26.2778616Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327200+00:00","5.3","0.85","0.19","0.19","1.63","2024-12-19T07:57:26.2778962Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327265+00:00","4.42","0.82","0","0.4","1.8","2024-12-19T07:57:26.2779469Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327312+00:00","5.56","0.79","0.24","0.74","1.32","2024-12-19T07:57:26.2779813Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327356+00:00","5.38","0.68","0.27","0.33","1.49","2024-12-19T07:57:26.2780162Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327399+00:00","5.31","0.79","0.12","0.41","1.93","2024-12-19T07:57:26.2780483Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327439+00:00","5.54","0.94","0.02","0.13","1.38","2024-12-19T07:57:26.2780813Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327479+00:00","3.65","0.88","0.02","0.12","1.53","2024-12-19T07:57:26.2781161Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327627+00:00","4.99","0.9","0.3","0.34","1.48","2024-12-19T07:57:26.2781479Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327682+00:00","3.63","0.67","0.08","0.26","1.83","2024-12-19T07:57:26.2781798Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327720+00:00","3.67","0.95","0.15","0.28","1.25","2024-12-19T07:57:26.2782137Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327766+00:00","4.4","0.79","0.24","0.32","1.34","2024-12-19T07:57:26.2782625Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327803+00:00","3.45","0.78","0.2","0.4","1.61","2024-12-19T07:57:26.2782945Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327854+00:00","5.68","0.99","0.16","0.63","1.6","2024-12-19T07:57:26.2783274Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327889+00:00","3.28","0.82","0.21","0.23","1.85","2024-12-19T07:57:26.2783584Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327922+00:00","3.02","0.99","0.26","0.5","1.25","2024-12-19T07:57:26.2783889Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327957+00:00","5.52","0.94","0.19","0.5","1.41","2024-12-19T07:57:26.2784222Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:11.327991+00:00","4.64","0.81","0.11","0.45","1.52","2024-12-19T07:57:26.2784536Z","1","2024-12-19T07:56:12.5180000Z","Record"
"2024-12-19T07:56:13.387837+00:00","3.34","0.86","0.34","0.27","1.69","2024-12-19T07:57:26.2784859Z","1","2024-12-19T07:56:13.6120000Z","Record"
"2024-12-19T07:56:13.388061+00:00","4.29","0.94","0.31","0.52","1.62","2024-12-19T07:57:26.2785194Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388114+00:00","3.86","0.91","0.08","0.55","1.24","2024-12-19T07:57:26.2785511Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388154+00:00","5.31","0.94","0.05","0.74","1.37","2024-12-19T07:57:26.2785818Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388184+00:00","4.44","0.87","0.12","0.47","1.37","2024-12-19T07:57:26.2786136Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388216+00:00","4","0.97","0.3","0.05","1.81","2024-12-19T07:57:26.2786465Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388250+00:00","5.19","0.83","0.3","0.69","1.61","2024-12-19T07:57:26.2786781Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388566+00:00","3.79","0.99","0.31","0.45","1.27","2024-12-19T07:57:26.2787098Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388642+00:00","4.12","0.92","0.15","0.07","1.24","2024-12-19T07:57:26.2787429Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388673+00:00","4.98","0.69","0.12","0.68","1.33","2024-12-19T07:57:26.2787736Z","1","2024-12-19T07:56:13.7370000Z","Record"
"2024-12-19T07:56:13.388698+00:00","5.84","0.98","0.05","0.43","1.74","2024-12-19T07:57:26.2788043Z","1","2024-12-19T07:56:13.7370000Z","Record"
